submission_id,platform,campaign_type,days_live,creator_followers,avg_views_30d,video_length_sec,views,likes,comments,shares,saves,reach,avg_watch_time_sec,completion_rate,tier1_audience_pct,profile_traffic_pct,search_traffic_pct,fyp_reels_explore_pct,graph_pattern,retention_pattern,max_view_jump_pct,flatline_hours_before_jump,like_freeze_flag,late_like_spike_flag,no_matching_engagement_flag,comment_quality,suspicious_comment_pct,repeated_comment_pct,bot_like_profile_pct,views_to_avg_multiplier,like_rate,comment_rate,share_rate,engagement_rate,reach_view_ratio,fraud_risk_score,risk_level,label,decision_recommendation,likely_fraud_type,reviewer_reason,suggested_action,source_type,source_note
GEN-004169,TikTok,Finance Explainer,4,2648,8389,30,48966,1533,88,1,63,34993,12.22,0.4431,0.3488,0.3231,0.4027,0.2274,late_like_spike,sudden_drop,1.0366,94,False,True,False,generic_repeated,0.4363,0.1165,0.1579,5.8369,0.031307,0.001797,2e-05,0.033125,0.714639,45,Medium,suspicious,Needs Manual Review,possible_fake_boost,large sudden view jump; late like spike,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004170,YouTube Shorts,Fitness Clip,4,1977,162142,20,208541,23015,508,693,956,196434,6.85,0.3508,0.377,0.0206,0.1249,0.8091,smooth_gradual,strong_retention,0.3011,4,False,False,False,short_but_relevant,0.0,0.0171,0.0047,1.2862,0.110362,0.002436,0.003323,0.116121,0.941944,20,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004171,TikTok,Tech Gadget,12,14594,30289,45,536598,18267,365,354,2928,309714,10.74,0.2276,0.6758,0.2589,0.0818,0.7128,late_like_spike,sudden_drop,0.5212,29,False,True,True,unrelated,0.7258,0.4759,0.524,17.7159,0.034042,0.00068,0.00066,0.035382,0.577181,73,High,suspicious,Reject and ask for analytics in ticket,fake_likes,views rise without matching engagement; late like spike,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004172,Instagram,Fitness Clip,11,15252,6580,30,265765,7838,334,508,356,147082,5.3,0.1716,0.1301,0.8763,0.5463,0.0,late_like_spike,low_watch_time,0.5019,60,False,True,False,generic_repeated,0.2822,0.3382,0.6653,40.3898,0.029492,0.001257,0.001911,0.03266,0.553429,54,High,suspicious,Reject and ask for analytics in ticket,fake_likes,late like spike,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004173,Instagram,Fitness Clip,11,13079,3557,12,236681,136,9,91,306,101954,0.32,0.0348,0.2674,0.2787,0.5294,0.1152,flat_then_spike,low_watch_time,3.0943,31,False,False,True,generic_repeated,0.5156,0.1751,0.5444,66.5395,0.000575,3.8e-05,0.000384,0.000997,0.430765,99,Critical,botted,Reject,needs_analytics,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004174,Instagram,Anime Edit,6,60525,3280,45,601983,4558,54,104,1377,416206,5.31,0.1274,0.3503,0.4587,0.0744,0.4773,vertical_spike_no_engagement,very_low_watch_time,3.9104,9,False,False,True,generic_repeated,0.2711,0.0763,0.5137,183.5314,0.007572,9e-05,0.000173,0.007834,0.691392,99,Critical,botted,Reject,autoclick_autoswipe,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004175,Instagram,Anime Edit,10,569,195,60,27156,193,0,26,138,14742,16.88,0.2735,0.3612,0.2186,0.1291,0.6726,flat_then_spike,low_watch_time,2.3291,60,False,False,True,none,0.2017,0.6244,0.7424,139.2615,0.007107,0.0,0.000957,0.008065,0.542863,81,Critical,botted,Reject,fake_boost,large sudden view jump; views rise without matching engagement; high views with almost no comments,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004176,YouTube Shorts,Car Slideshows,5,46676,8515,30,1356784,12305,0,1278,7460,516809,3.42,0.1402,0.3702,0.4212,0.4363,0.143,flat_then_spike,broken_or_missing,2.7311,62,False,False,True,emoji_spam,0.4869,0.1831,0.4303,159.3405,0.009069,0.0,0.000942,0.010011,0.380907,89,Critical,botted,Reject,possible_fake_boost,large sudden view jump; views rise without matching engagement; high views with almost no comments,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004177,Instagram,Finance Explainer,5,202473,35048,30,114243,4787,347,849,138,82724,10.36,0.4455,0.375,0.0368,0.2183,0.7725,normal_viral_smooth,gradual_drop,0.1968,2,False,False,False,relevant_discussion,0.0,0.0979,0.0702,3.2596,0.041902,0.003037,0.007432,0.052371,0.724106,18,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004178,TikTok,Travel Hook,6,451003,1140,30,209420,2050,56,239,143,78415,1.17,0.0391,0.7055,0.7275,0.2857,0.0,flat_then_spike,unknown,2.3607,52,False,False,True,emoji_spam,0.7202,0.2951,0.2545,183.7018,0.009789,0.000267,0.001141,0.011198,0.374439,83,Critical,botted,Reject,needs_analytics,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004179,TikTok,Anime Edit,7,2239,215,60,7533,223,12,13,27,5543,25.18,0.4767,0.0987,0.1368,0.4481,0.4715,late_like_spike,broken_or_missing,1.1956,14,False,True,False,emoji_spam,0.8553,0.0573,0.5111,35.0372,0.029603,0.001593,0.001726,0.032922,0.735829,47,Medium,suspicious,Needs Manual Review,fake_likes,large sudden view jump; late like spike,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004180,Instagram,AI App Demo,6,66691,9629,15,37114,3071,237,269,93,36713,5.5,0.3643,0.6726,0.0918,0.0574,0.8953,normal_viral_smooth,gradual_drop,0.1818,1,False,False,False,relevant_discussion,0.0,0.0283,0.0055,3.8544,0.082745,0.006386,0.007248,0.096379,0.989195,21,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004181,YouTube Shorts,Tech Gadget,3,5014,1273,60,213248,218,42,2,327,134357,12.38,0.2721,0.5219,0.312,0.0501,0.6172,likes_freeze,low_watch_time,0.866,29,True,False,True,unrelated,0.28,0.0832,0.4637,167.5161,0.001022,0.000197,9e-06,0.001229,0.63005,84,Critical,botted,Reject,possible_fake_views,views rise without matching engagement; likes freeze while views increase,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004182,Instagram,AI App Demo,3,61984,57321,60,147261,6633,273,966,322,148363,23.38,0.3724,0.5938,0.069,0.1161,0.821,smooth_gradual,strong_retention,0.1682,4,False,False,False,short_but_relevant,0.0,0.061,0.0467,2.5691,0.045042,0.001854,0.00656,0.053456,1.007483,10,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004183,TikTok,Finance Explainer,3,9495,7291,45,69125,1593,35,2,389,27430,12.69,0.3303,0.5264,0.7632,0.1495,0.0347,flat_then_spike,flat_or_odd,2.55,82,False,False,True,emoji_spam,0.2276,0.3376,0.7243,9.4809,0.023045,0.000506,2.9e-05,0.02358,0.396817,62,High,suspicious,Reject and ask for analytics in ticket,possible_fake_boost,large sudden view jump; views rise without matching engagement,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004184,Instagram,Anime Edit,9,4135,12512,20,70415,4699,81,356,338,56655,9.8,0.6281,0.5759,0.1776,0.1926,0.6732,smooth_gradual,gradual_drop,0.1719,1,False,False,False,short_but_relevant,0.0,0.0557,0.0593,5.6278,0.066733,0.00115,0.005056,0.072939,0.804587,23,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004185,YouTube Shorts,Fitness Clip,7,7285,10275,20,831004,654,0,327,3097,277587,2.62,0.1221,0.4926,0.3616,0.2331,0.3765,likes_freeze,very_low_watch_time,0.7547,43,True,False,True,emoji_spam,0.1567,0.2702,0.707,80.8763,0.000787,0.0,0.000393,0.00118,0.334038,83,Critical,botted,Reject,fake_likes,views rise without matching engagement; high views with almost no comments; likes freeze while views increase,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004186,Instagram,Travel Hook,12,18345,155329,60,203824,19546,1888,1965,111,208595,47.58,0.7656,0.441,0.0708,0.1434,0.8595,normal_viral_smooth,gradual_drop,0.1,0,False,False,False,short_but_relevant,0.0,0.0297,0.0462,1.3122,0.095896,0.009263,0.009641,0.1148,1.023407,21,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004187,Instagram,Finance Explainer,6,1829,2245,60,197733,1681,6,115,643,46359,11.36,0.1943,0.4385,0.4873,0.0924,0.4286,flat_then_spike,unknown,2.7715,25,False,False,True,none,0.423,0.1091,0.5992,88.0771,0.008501,3e-05,0.000582,0.009113,0.234453,88,Critical,botted,Reject,fake_boost,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004188,YouTube Shorts,Car Slideshows,2,1386,483,20,84329,526,0,68,170,24512,3.75,0.178,0.5286,0.354,0.0392,0.5783,flat_then_spike,unknown,2.0896,5,False,False,True,none,0.4104,0.4024,0.4474,174.5942,0.006237,0.0,0.000806,0.007044,0.290671,79,Critical,botted,Reject,possible_fake_boost,large sudden view jump; views rise without matching engagement; high views with almost no comments,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004189,TikTok,AI App Demo,12,21648,59937,12,135172,9030,538,323,421,88964,5.26,0.4097,0.3816,0.0929,0.0574,0.9073,normal_viral_smooth,strong_retention,0.2429,2,False,False,False,relevant_discussion,0.0,0.0161,0.0097,2.2552,0.066804,0.00398,0.00239,0.073173,0.658154,14,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004190,YouTube Shorts,Travel Hook,6,14277,36860,20,83290,3957,266,652,187,66324,7.75,0.5117,0.4391,0.1163,0.0931,0.8289,smooth_gradual,strong_retention,0.2924,4,False,False,False,short_but_relevant,0.0,0.0335,0.0663,2.2596,0.047509,0.003194,0.007828,0.05853,0.796302,12,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004191,TikTok,AI App Demo,3,378,932,20,69309,261,0,2,173,9265,3.0,0.1524,0.6033,0.6797,0.5138,0.0,flat_then_spike,broken_or_missing,1.2273,59,False,False,True,none,0.7649,0.2176,0.253,74.3659,0.003766,0.0,2.9e-05,0.003795,0.133677,81,Critical,botted,Reject,fake_boost,large sudden view jump; views rise without matching engagement; high views with almost no comments,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004192,YouTube Shorts,Mobile Game Speedrun,4,96341,11347,30,46621,3851,174,80,89,27213,17.12,0.5342,0.7102,0.0356,0.1776,0.7388,smooth_gradual,gradual_drop,0.2615,4,False,False,False,relevant_discussion,0.0,0.0621,0.0656,4.1087,0.082602,0.003732,0.001716,0.08805,0.583707,5,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004193,TikTok,AI App Demo,13,1793,2994,60,74427,941,50,141,52,55171,12.34,0.2294,0.3318,0.5837,0.4739,0.0,low_engagement_smooth,sudden_drop,0.2926,15,False,False,True,mixed,0.7803,0.1483,0.4965,24.8587,0.012643,0.000672,0.001894,0.01521,0.741277,61,High,suspicious,Reject and ask for analytics in ticket,needs_analytics,views rise without matching engagement,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004194,TikTok,AI App Demo,10,139390,14257,20,2113666,15672,169,3,923,841753,3.96,0.2114,0.1048,0.6304,0.054,0.2388,vertical_spike_no_engagement,unknown,3.6827,50,False,False,True,none,0.5909,0.4389,0.7446,148.2546,0.007415,8e-05,1e-06,0.007496,0.398243,98,Critical,botted,Reject,autoclick_autoswipe,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004195,TikTok,AI App Demo,14,1027,2834,30,445797,2878,88,190,345,258359,2.13,0.0882,0.3494,0.8861,0.4945,0.0,vertical_spike_no_engagement,low_watch_time,2.7492,9,False,False,True,generic_repeated,0.5697,0.5223,0.6092,157.3031,0.006456,0.000197,0.000426,0.007079,0.579544,87,Critical,botted,Reject,fake_views,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004196,YouTube Shorts,Mobile Game Speedrun,3,2064,619,45,68361,346,7,63,398,30709,6.77,0.1967,0.5055,0.85,0.3985,0.0,late_like_spike,very_low_watch_time,0.4949,65,False,True,True,unrelated,0.4956,0.5032,0.3798,110.4378,0.005061,0.000102,0.000922,0.006085,0.449218,92,Critical,botted,Reject,possible_engagement_pod,views rise without matching engagement; late like spike,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004197,Instagram,Fitness Clip,6,15410,13331,30,251788,1515,419,171,1305,68386,10.77,0.366,0.3799,0.2914,0.0211,0.7302,likes_freeze,flat_or_odd,1.0133,82,True,False,True,generic_repeated,0.5176,0.1709,0.1532,18.8874,0.006017,0.001664,0.000679,0.00836,0.271602,63,High,suspicious,Reject and ask for analytics in ticket,fake_likes,large sudden view jump; views rise without matching engagement; likes freeze while views increase,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004198,TikTok,Travel Hook,4,718,9093,20,51322,402,86,23,36,23754,6.77,0.4474,0.1435,0.6453,0.5003,0.0,low_engagement_smooth,low_watch_time,0.2073,72,False,False,True,unrelated,0.4887,0.4403,0.1108,5.6441,0.007833,0.001676,0.000448,0.009957,0.462842,47,Medium,suspicious,Needs Manual Review,needs_analytics,views rise without matching engagement,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-004199,YouTube Shorts,Mobile Game Speedrun,12,1811,36768,45,230608,5481,348,320,165,128071,10.77,0.2591,0.3172,0.7448,0.253,0.0,low_engagement_smooth,low_watch_time,0.3615,7,False,False,False,generic_repeated,0.4437,0.2751,0.4523,6.272,0.023768,0.001509,0.001388,0.026664,0.555362,67,High,suspicious,Reject and ask for analytics in ticket,possible_fake_views,metrics and graph pattern move proportionally,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
